Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a,TickerYahoo
NGRD3,25.54,-7.49,0.52,0.848,"0,00%",0.391,1.77,-8.28,3.45,-4.02,3.95,"-10,23%","-11,31%",2.54,"-6,57%","-6,96%",210436.0,447975000.0,0.04,"5,15%",NGRD3.SA
TCNO3,1.2,-6.81,-8.4,0.0,"0,00%",0.034,-0.08,-2.87,-0.04,-15.11,-17.45,"0,00%","0,00%",0.28,"-1,59%","123,36%",0.0,-946000.0,-35.76,"-32,39%",TCNO3.SA
PDTC3,1.01,-6.01,0.65,0.257,"0,00%",0.116,0.3,8.69,-0.8,30.11,8.41,"2,95%","-4,27%",2.4,"1,83%","-10,83%",38738.2,123253000.0,2.72,"-8,33%",PDTC3.SA
MGEL3,25.0,-5.77,15.51,0.15,"0,00%",0.186,1.08,1.94,-0.37,9.51,7.38,"7,70%","-2,59%",1.56,"11,67%","-268,83%",0.0,9319000.0,66.91,"9,90%",MGEL3.SA
BLUT3,5.14,-5.63,0.46,0.0,"0,00%",0.138,-0.76,-42.93,-0.2,-53.97,-53.97,"0,00%","0,00%",0.0,"-0,33%","-8,24%",3091.81,56569000.0,0.12,"0,00%",BLUT3.SA
LJQQ3,2.43,-5.58,0.88,0.172,"5,02%",0.138,0.57,6.49,-0.92,8.8,3.1,"2,66%","-3,09%",1.54,"2,64%","-15,84%",5670490.0,536003000.0,0.93,"10,94%",LJQQ3.SA
BUET3,24.99,-5.46,-0.97,1.961,"0,00%",0.572,-0.67,-13.13,-0.39,-22.6,-36.32,"-14,93%","-35,93%",0.11,"-5,95%","17,79%",0.0,-124674000.0,-0.7,"4,55%",BUET3.SA
ALLL3,3.97,-5.16,0.5,0.535,"0,00%",0.143,1.45,1.3,-0.28,3.62,1.8,"41,11%","-10,28%",1.9,"13,27%","-9,78%",0.0,14598900000.0,1.44,"18,10%",ALLL3.SA
RPAD5,7.15,-5.07,0.64,0.0,"8,65%",0.63,4.95,-314.7,5.23,-250.55,-250.55,"0,00%","0,00%",31.58,"-0,23%","-12,57%",208.21,949721000.0,0.0,"0,00%",RPAD5.SA
TLCP3,48.0,-5.02,1.76,0.824,"0,00%",0.533,-2.76,-26.61,-1.33,-43.86,-43.86,"-3,10%","-16,40%",0.61,"-2,52%","-35,04%",0.0,262979000.0,1.21,"9,09%",TLCP3.SA
LFFE4,3.89,-4.91,4.08,0.0,"0,00%",3.599,0.0,-26.5,0.0,-23.11,10.9,"0,00%","0,00%",0.0,"0,00%","-83,10%",0.0,51892000.0,0.0,"0,00%",LFFE4.SA
CGOS3,26.2,-4.85,1.89,0.509,"0,00%",0.167,-0.83,-256.6,-0.25,-570.29,-570.29,"-0,20%","-10,48%",0.54,"-0,08%","-39,02%",0.0,453387000.0,2.48,"8,97%",CGOS3.SA
MRVE3,5.96,-4.84,0.56,0.357,"0,00%",0.117,0.82,3.32,-0.38,12.07,10.09,"10,75%","-7,21%",1.47,"3,68%","-11,55%",65434200.0,5996120000.0,1.56,"7,53%",MRVE3.SA
TCNO4,0.85,-4.82,-5.95,0.0,"0,00%",0.024,-0.06,-2.04,-0.03,-14.27,-16.48,"0,00%","0,00%",0.28,"-1,59%","123,36%",0.0,-946000.0,-35.76,"-32,39%",TCNO4.SA
CRPG6,18.99,-4.69,0.93,0.774,"0,00%",0.632,1.5,-14.86,2.13,-11.36,-61.27,"-5,21%","-16,51%",3.13,"-5,87%","-19,93%",3079.86,589725000.0,0.02,"-8,00%",CRPG6.SA
PTBL3,3.78,-4.67,1.69,0.215,"0,00%",0.148,-2.67,6.77,-0.27,19.59,5.74,"3,18%","-4,61%",0.87,"3,15%","-36,12%",1646850.0,315773000.0,4.5,"12,01%",PTBL3.SA
MLAS3,1.03,-4.51,0.29,0.247,"0,00%",0.16,0.45,-5.86,0.69,-7.35,-12.58,"-4,22%","-5,48%",2.11,"-3,78%","-6,35%",1595880.0,2953430000.0,0.23,"-9,19%",MLAS3.SA
CRPG3,17.98,-4.44,0.88,0.733,"0,00%",0.599,1.42,-14.07,2.02,-10.57,-57.01,"-5,21%","-16,51%",3.13,"-5,87%","-19,93%",1150.52,589725000.0,0.02,"-8,00%",CRPG3.SA
RNEW11,4.02,-4.43,0.66,1.658,"0,00%",0.158,-3.34,-6.71,-0.25,-20.72,49.28,"-24,70%","-37,47%",0.72,"-2,49%","-14,86%",25167.1,758413000.0,1.51,"39,36%",RNEW11.SA
MEAL3,1.34,-4.41,0.39,0.173,"0,00%",0.145,-1.8,-3.59,-0.31,-7.26,5.48,"-4,82%","-3,92%",0.66,"-4,75%","-8,81%",451387.0,987889000.0,0.59,"15,93%",MEAL3.SA
PRML3,11.52,-4.41,1.98,18.612,"0,00%",0.581,23.0,-30.33,-0.93,-63.15,1640.31,"-61,36%","-424,99%",2.02,"-1,96%","-44,84%",0.0,2192720000.0,2.18,"32,85%",PRML3.SA
ONCO3,5.42,-4.4,1.18,0.564,"0,00%",0.326,1.88,6.4,-1.05,13.33,8.31,"8,81%","-13,88%",1.81,"6,73%","-26,78%",9140610.0,2995770000.0,1.82,"28,74%",ONCO3.SA
CSNA3,8.56,-4.33,0.87,0.253,"6,43%",0.114,0.82,1.94,-0.24,7.49,4.5,"13,05%","-3,99%",1.64,"8,10%","-20,03%",75466600.0,13083900000.0,4.07,"3,25%",CSNA3.SA
ALLL4,3.32,-4.31,0.42,0.448,"0,00%",0.12,1.21,1.09,-0.24,3.41,1.7,"41,11%","-10,28%",1.9,"13,27%","-9,78%",0.0,14598900000.0,1.44,"18,10%",ALLL4.SA
RNEW4,1.3,-4.29,0.64,1.609,"0,00%",0.153,-3.24,-6.51,-0.24,-20.52,48.8,"-24,70%","-37,47%",0.72,"-2,49%","-14,86%",211296.0,758413000.0,1.51,"39,36%",RNEW4.SA
ALLL11,16.5,-4.29,0.42,0.445,"0,00%",0.119,1.2,1.08,-0.24,3.4,1.69,"41,11%","-10,28%",1.9,"13,27%","-9,78%",0.0,14598900000.0,1.44,"18,10%",ALLL11.SA
RNEW3,1.28,-4.23,0.63,1.584,"0,00%",0.151,-3.19,-6.41,-0.24,-20.42,48.56,"-24,70%","-37,47%",0.72,"-2,49%","-14,86%",100016.0,758413000.0,1.51,"39,36%",RNEW3.SA
BEEF3,5.09,-4.21,-7.78,0.133,"0,00%",0.126,0.68,1.94,-0.29,7.93,6.14,"6,84%","-3,13%",1.48,"12,13%","184,64%",79061300.0,-650682000.0,-42.2,"12,32%",BEEF3.SA
MATD3,4.4,-4.14,1.03,0.697,"1,70%",0.341,1.49,4.55,-1.09,6.87,5.16,"15,30%","-16,32%",2.95,"9,19%","-24,80%",1374040.0,1454640000.0,0.98,"33,38%",MATD3.SA
ADHM3,1.56,-4.09,-1.29,770.924,"0,00%",105.126,-1.43,-5.69,-1.27,-5.69,-5.81,"-13.548,50%","-18.860,60%",0.0,"521,70%","31,47%",2064.0,-19776000.0,0.0,"43,48%",ADHM3.SA
AMAR3,1.3,-4.04,2.32,0.465,"0,00%",0.327,-1.79,6.53,-0.56,12.74,4.82,"7,12%","-11,49%",0.6,"6,31%","-57,47%",270295.0,287288000.0,2.24,"-12,56%",AMAR3.SA
BUET4,18.49,-4.04,-0.72,1.451,"0,00%",0.423,-0.5,-9.72,-0.29,-19.18,-30.83,"-14,93%","-35,93%",0.11,"-5,95%","17,79%",0.0,-124674000.0,-0.7,"4,55%",BUET4.SA
CRPG5,16.1,-3.98,0.79,0.656,"0,00%",0.536,1.27,-12.6,1.81,-9.1,-49.07,"-5,21%","-16,51%",3.13,"-5,87%","-19,93%",49584.3,589725000.0,0.02,"-8,00%",CRPG5.SA
PMET5,0.65,-3.95,-0.16,4.518,"0,00%",30.248,-0.22,89.99,-0.16,503.88,503.88,"5,02%","-114,49%",0.01,"38,97%","4,10%",0.0,-290863000.0,-0.74,"37,74%",PMET5.SA
LFFE3,3.11,-3.92,3.26,0.0,"0,00%",2.877,0.0,-21.18,0.0,-17.8,8.39,"0,00%","0,00%",0.0,"0,00%","-83,10%",0.0,51892000.0,0.0,"0,00%",LFFE3.SA
ARTR3,10.01,-3.84,1.79,1.016,"0,00%",0.28,-22.91,5.78,-0.39,18.22,6.97,"17,58%","-26,42%",0.91,"5,43%","-46,53%",0.0,3216810000.0,4.49,"14,39%",ARTR3.SA
FBMC3,80.0,-3.78,-0.92,3.858,"0,00%",1.384,-1.79,-2.85,-0.64,-3.31,-3.69,"-135,59%","-101,97%",0.31,"-64,70%","24,19%",0.0,-63552000.0,-0.15,"-31,66%",FBMC3.SA
TLCP4,34.11,-3.57,1.25,0.586,"0,00%",0.379,-1.96,-18.91,-0.95,-36.16,-36.16,"-3,10%","-16,40%",0.61,"-2,52%","-35,04%",0.0,262979000.0,1.21,"9,09%",TLCP4.SA
RAIZ4,1.46,-3.55,0.86,0.059,"0,69%",0.107,1.0,6.18,-0.24,25.29,5.24,"0,96%","-1,64%",1.33,"2,51%","-24,20%",27281000.0,17588500000.0,3.89,"25,11%",RAIZ4.SA
TRAD3,7.61,-3.55,1.63,7.329,"0,00%",1.489,6.91,-6.11,7.56,-5.6,-7.44,"-119,86%","-206,79%",4.05,"-28,27%","-45,90%",278766.0,186999000.0,0.01,"-26,05%",TRAD3.SA
RPAD3,5.0,-3.55,0.45,0.0,"0,00%",0.441,3.46,-220.07,3.66,-155.92,-155.92,"0,00%","0,00%",31.58,"-0,23%","-12,57%",473.91,949721000.0,0.0,"0,00%",RPAD3.SA
BECE3,9.1,-3.42,8.72,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-255,20%",0.0,96496000.0,0.0,"12,81%",BECE3.SA
RCSL3,2.02,-3.38,-3.32,5.895,"0,00%",1.378,-8.89,-13.86,-1.27,-13.86,-26.94,"-42,53%","-186,63%",0.68,"-10,26%","98,08%",510086.0,-19381000.0,0.0,"-24,02%",RCSL3.SA
BECE4,8.75,-3.29,8.38,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-255,20%",0.0,96496000.0,0.0,"12,81%",BECE4.SA
FICT3,3.3,-3.22,-8.63,-6.512,"0,00%",17.673,-60.47,-15.73,-5.82,-16.61,-15.84,"41,39%","202,50%",0.03,"-113,04%","268,34%",64682.2,-9103000.0,-0.48,"-13,94%",FICT3.SA
PTBL4,2.59,-3.2,1.16,0.148,"0,00%",0.101,-1.83,4.64,-0.19,17.46,5.11,"3,18%","-4,61%",0.87,"3,15%","-36,12%",0.0,315773000.0,4.5,"12,01%",PTBL4.SA
AMOB3,10.49,-3.16,0.18,0.027,"0,00%",0.045,0.2,1.37,-0.3,10.31,5.56,"2,00%","-0,86%",1.61,"4,50%","-5,55%",1866150.0,2262550000.0,1.53,"0,00%",AMOB3.SA
GFSA3,17.62,-3.02,0.06,0.12,"0,00%",0.024,0.1,-0.61,-2.57,-7.56,-8.18,"-19,66%","-4,00%",1.67,"-4,16%","-1,97%",6966690.0,1995250000.0,0.75,"2,42%",GFSA3.SA
PNOR5,1.87,-2.9,0.55,0.354,"0,00%",0.205,0.7,8.52,-2.32,4.57,4.57,"4,15%","-11,74%",2.5,"3,61%","-18,84%",0.0,158071000.0,0.42,"1,34%",PNOR5.SA
PNOR6,1.87,-2.9,0.55,0.354,"0,00%",0.205,0.7,8.52,-2.32,4.57,4.57,"4,15%","-11,74%",2.5,"3,61%","-18,84%",0.0,158071000.0,0.42,"1,34%",PNOR6.SA
CEED4,20.0,-2.87,-0.38,0.243,"0,00%",0.165,4.49,2.29,-0.15,10.65,8.29,"10,61%","-8,45%",1.13,"8,67%","13,14%",0.0,-3617840000.0,-1.58,"8,84%",CEED4.SA
RPAD6,4.04,-2.87,0.36,0.0,"0,00%",0.356,2.79,-177.82,2.96,-113.67,-113.67,"0,00%","0,00%",31.58,"-0,23%","-12,57%",240.17,949721000.0,0.0,"0,00%",RPAD6.SA
STRP4,0.21,-2.85,-0.43,0.416,"0,00%",0.111,-0.18,-0.45,-0.09,-1.15,-1.15,"-91,82%","-14,58%",0.13,"-25,49%","14,95%",0.0,-12498000.0,-0.66,"-36,39%",STRP4.SA
SOMA3,5.94,-2.81,0.8,0.867,"0,00%",0.486,2.01,7.45,19.87,9.24,6.13,"11,63%","-30,81%",2.36,"7,81%","-28,52%",0.0,5809620000.0,0.33,"58,94%",SOMA3.SA
KRSA3,8.87,-2.79,0.96,0.303,"0,00%",0.143,1.1,2.94,-0.26,15.07,8.63,"10,32%","-10,85%",1.84,"5,54%","-34,27%",0.0,717552000.0,4.25,"13,37%",KRSA3.SA
LIXC3,1.75,-2.62,1.52,395.995,"0,00%",0.069,0.28,-4.21,3.84,-6.37,-6.68,"-9.413,21%","-14.386,80%",1.34,"-1,90%","-57,85%",0.0,13842000.0,0.79,"-75,90%",LIXC3.SA
AZTE3,0.56,-2.56,0.74,41.833,"0,00%",0.548,-6.62,-14.63,-2.2,-15.74,-111.26,"-285,86%","-1.632,44%",0.08,"-3,81%","-28,77%",2842200.0,150106000.0,0.06,"0,00%",AZTE3.SA
GLOB4,30.49,-2.43,1.39,0.104,"0,00%",0.088,-0.59,1.56,-0.17,6.14,3.91,"6,69%","-4,28%",0.74,"7,82%","-57,06%",0.0,2089000000.0,4.66,"-2,52%",GLOB4.SA
BICB4,8.25,-2.43,2.21,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-91,00%",0.0,944626000.0,0.0,"-31,19%",BICB4.SA
BICB3,8.0,-2.35,2.14,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-91,00%",0.0,944626000.0,0.0,"-31,19%",BICB3.SA
DMFN3,12.5,-2.33,1.52,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-65,31%",0.0,507216000.0,0.0,"89,76%",DMFN3.SA
ARLA4,3.38,-2.21,-0.62,2.137,"0,00%",0.442,-0.31,-6.74,-0.29,-17.87,-17.87,"-31,72%","-96,55%",0.1,"-13,71%","28,00%",0.0,-24319000.0,-1.02,"-47,46%",ARLA4.SA
LIXC4,1.45,-2.17,1.26,328.11,"0,00%",0.057,0.23,-3.49,3.18,-5.65,-5.92,"-9.413,21%","-14.386,80%",1.34,"-1,90%","-57,85%",0.0,13842000.0,0.79,"-75,90%",LIXC4.SA
MMXM3,14.0,-2.17,-0.11,0.0,"0,00%",0.71,-0.1,4.7,-0.09,18.64,18.64,"0,00%","0,00%",0.01,"25,93%","4,97%",0.0,-842661000.0,-0.32,"-28,51%",MMXM3.SA
OGXP3,1.63,-2.15,-0.98,0.0,"0,00%",0.925,0.0,-16.46,0.0,-16.46,-16.46,"0,00%","0,00%",0.0,"0,00%","45,53%",0.0,-53901000.0,0.0,"0,00%",OGXP3.SA
WEST3,3.7,-2.09,0.19,0.256,"0,00%",0.137,0.36,-0.94,0.43,1.36,2.27,"-27,20%","-12,23%",2.91,"-27,52%","-8,86%",30527.2,221569000.0,0.05,"-12,53%",WEST3.SA
VTLM3,0.79,-2.07,-0.65,390.404,"0,00%",53.237,-0.72,-2.88,-0.64,-2.88,-2.94,"-13.548,50%","-18.860,60%",0.0,"521,70%","31,47%",0.0,-19776000.0,0.0,"43,48%",VTLM3.SA
ARCZ3,3.66,-1.88,1.95,1.096,"0,00%",0.369,1.53,9.5,-0.84,28.18,28.18,"11,54%","-58,02%",2.86,"4,03%","-103,98%",0.0,1934210000.0,3.92,"0,75%",ARCZ3.SA
ARCZ6,3.63,-1.86,1.94,1.087,"0,00%",0.366,1.52,9.42,-0.84,28.1,28.1,"11,54%","-58,02%",2.86,"4,03%","-103,98%",0.0,1934210000.0,3.92,"0,75%",ARCZ6.SA
NTCO3,10.8,-1.82,0.98,0.602,"0,00%",0.422,2.98,5.85,-2.59,7.0,5.08,"10,29%","-33,03%",1.53,"9,97%","-53,96%",54859600.0,15095900000.0,0.44,"-12,47%",NTCO3.SA
SCLO4,0.41,-1.8,-3.0,0.0,"0,00%",6.936,-2.71,-1.34,-2.54,-1.43,-1.43,"0,00%","0,00%",0.19,"-525,24%","167,02%",0.0,-131198.0,-0.21,"0,00%",SCLO4.SA
RCSL4,1.07,-1.79,-1.76,3.123,"0,00%",0.73,-4.71,-7.34,-0.67,-7.34,-14.27,"-42,53%","-186,63%",0.68,"-10,26%","98,08%",3384170.0,-19381000.0,0.0,"-24,02%",RCSL4.SA
BISA3,1.58,-1.77,1.18,1.692,"0,00%",0.321,0.86,-4.02,-7.64,-6.21,-9.28,"-42,05%","-96,36%",2.22,"-8,50%","-66,94%",0.0,1788370000.0,0.77,"-24,23%",BISA3.SA
BCAL6,0.28,-1.7,-0.07,1.946,"0,00%",13.03,-0.09,38.77,-0.07,452.65,452.65,"5,02%","-114,49%",0.01,"38,97%","4,10%",0.0,-290863000.0,-0.74,"37,74%",BCAL6.SA
SJOS3,1.19,-1.7,-0.09,9.0,"0,00%",5.286,-0.09,-110.03,-0.09,-276.84,-276.84,"-8,18%","-530,03%",0.01,"0,36%","5,04%",0.0,-187830000.0,-0.13,"-42,69%",SJOS3.SA
DJON4,0.18,-1.7,0.22,-0.956,"0,00%",0.166,-1.29,-1.42,-0.85,-1.98,-1.98,"67,37%","56,33%",0.24,"-12,02%","-12,84%",0.0,2702000.0,0.09,"45,19%",DJON4.SA
SPRI6,11.0,-1.68,1.24,0.0,"0,00%",1.196,2.33,-3.21,2.47,-2.86,-2.88,"0,00%","0,00%",66.47,"-42,86%","-73,82%",0.0,22420000.0,0.0,"-7,33%",SPRI6.SA
BLUT4,1.52,-1.66,0.14,0.0,"0,00%",0.041,-0.22,-12.69,-0.06,-23.74,-23.74,"0,00%","0,00%",0.0,"-0,33%","-8,24%",10453.2,56569000.0,0.12,"0,00%",BLUT4.SA
ARLA3,2.47,-1.62,-0.45,1.562,"0,00%",0.323,-0.22,-4.92,-0.21,-16.06,-16.06,"-31,72%","-96,55%",0.1,"-13,71%","28,00%",0.0,-24319000.0,-1.02,"-47,46%",ARLA3.SA
SPRI3,10.51,-1.61,1.19,0.0,"0,00%",1.143,2.23,-3.07,2.36,-2.72,-2.74,"0,00%","0,00%",66.47,"-42,86%","-73,82%",0.0,22420000.0,0.0,"-7,33%",SPRI3.SA
SDIA3,6.42,-1.59,9.41,0.397,"0,00%",0.418,-3.29,9.53,-0.83,23.15,23.15,"4,16%","-25,09%",0.78,"5,89%","-590,66%",0.0,459230000.0,17.27,"13,42%",SDIA3.SA
SDIA4,6.42,-1.59,9.41,0.397,"0,00%",0.418,-3.29,9.53,-0.83,23.15,23.15,"4,16%","-25,09%",0.78,"5,89%","-590,66%",0.0,459230000.0,17.27,"13,42%",SDIA4.SA
DUQE3,28.0,-1.58,-11.29,12.103,"0,00%",0.428,-0.74,-1.65,-0.57,-2.7,-2.98,"-732,92%","-767,60%",0.33,"-28,21%","715,74%",0.0,-6987000.0,-7.19,"-42,70%",DUQE3.SA
ESTR3,5.0,-1.52,-0.07,0.247,"0,00%",0.123,-0.05,-6.02,-0.05,-21.4,-29.21,"-4,09%","-16,17%",0.14,"-2,18%","4,63%",0.0,-573005000.0,-0.18,"0,94%",ESTR3.SA
GPIV33,4.14,-1.5,0.21,-4.253,"0,00%",0.105,1.11,-1.95,-3.98,0.32,0.32,"217,73%","574,59%",2.74,"-6,24%","-13,84%",35849.1,1347650000.0,0.03,"-9,75%",GPIV33.SA
LUPA3,1.17,-1.43,0.42,0.48,"0,00%",0.101,3.17,-2.95,-0.21,-13.25,-13.25,"-16,26%","-33,56%",1.13,"-3,60%","-29,49%",58422.3,121242000.0,1.49,"11,89%",LUPA3.SA
DASA3,1.21,-1.34,0.19,0.098,"0,00%",0.054,0.31,1.41,-0.15,9.82,4.32,"6,97%","-7,34%",1.92,"4,61%","-14,55%",1400740.0,7813960000.0,1.61,"17,11%",DASA3.SA
SPRI5,8.52,-1.3,0.96,0.0,"0,00%",0.927,1.81,-2.49,1.91,-2.14,-2.15,"0,00%","0,00%",66.47,"-42,86%","-73,82%",0.0,22420000.0,0.0,"-7,33%",SPRI5.SA
IDVL4,2.67,-1.26,1.16,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-91,76%",0.0,237683000.0,0.0,"0,00%",IDVL4.SA
PMET6,0.2,-1.21,-0.05,1.39,"0,00%",9.307,-0.07,27.69,-0.05,441.57,441.57,"5,02%","-114,49%",0.01,"38,97%","4,10%",0.0,-290863000.0,-0.74,"37,74%",PMET6.SA
BIED3,3.3,-1.2,1.16,0.243,"0,00%",0.174,-0.82,47.46,-0.25,68.2,6.87,"0,51%","-20,56%",0.32,"0,39%","-96,77%",23662.8,75212000.0,0.72,"13,04%",BIED3.SA
AZEV3,0.53,-1.19,0.44,2.044,"0,00%",0.239,-1.53,-3.0,-0.73,-4.28,-6.61,"-68,03%","-171,21%",0.44,"-8,73%","-36,63%",800048.0,718475000.0,0.2,"54,37%",AZEV3.SA
AZEV4,0.53,-1.19,0.44,2.044,"0,00%",0.239,-1.53,-3.0,-0.73,-4.28,-6.61,"-68,03%","-171,21%",0.44,"-8,73%","-36,63%",1902280.0,718475000.0,0.2,"54,37%",AZEV4.SA
ESTR4,3.49,-1.06,-0.05,0.172,"0,00%",0.086,-0.04,-4.21,-0.04,-19.58,-26.73,"-4,09%","-16,17%",0.14,"-2,18%","4,63%",516.95,-573005000.0,-0.18,"0,94%",ESTR4.SA
LGLO4,100.0,-1.05,0.65,0.225,"0,00%",0.192,-0.32,-1.24,-0.32,-2.13,-2.13,"-18,10%","-21,47%",0.14,"-18,37%","-62,51%",0.0,5191000.0,0.49,"-11,42%",LGLO4.SA
IDVL3,2.16,-1.02,0.93,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","-91,76%",0.0,237683000.0,0.0,"0,00%",IDVL3.SA
CSAN3,5.74,-0.97,1.36,0.245,"0,00%",0.084,0.72,1.16,-0.17,6.83,3.86,"21,06%","-23,67%",2.13,"8,48%","-139,64%",132540000.0,7891660000.0,8.5,"28,72%",CSAN3.SA
TXRX3,9.98,-0.97,-0.12,0.361,"0,00%",0.252,-0.25,-8.68,-0.09,-74.67,-1349.04,"-4,16%","-37,23%",0.27,"-3,06%","12,15%",44.0,-360582000.0,-0.9,"-0,52%",TXRX3.SA
CEED3,6.65,-0.96,-0.13,0.081,"0,00%",0.055,1.49,0.76,-0.05,9.12,7.1,"10,61%","-8,45%",1.13,"8,67%","13,14%",2167.93,-3617840000.0,-1.58,"8,84%",CEED3.SA
TCSA3,1.74,-0.95,0.34,0.298,"0,00%",0.102,3.97,-1.14,-0.3,-5.15,-5.53,"-26,05%","-32,22%",1.08,"-10,30%","-35,79%",310171.0,378640000.0,1.57,"31,46%",TCSA3.SA
MGEL4,4.01,-0.93,2.49,0.024,"0,00%",0.03,0.17,0.31,-0.06,7.88,6.12,"7,70%","-2,59%",1.56,"11,67%","-268,83%",12344.0,9319000.0,66.91,"9,90%",MGEL4.SA
PCAR3,3.38,-0.87,0.6,0.087,"0,00%",0.086,-12.46,1.09,-0.15,2.65,1.51,"8,03%","-10,08%",0.98,"10,54%","-69,32%",29259500.0,2764000000.0,1.65,"-22,98%",PCAR3.SA
DHBI3,19.0,-0.83,-0.17,0.869,"0,00%",0.343,-0.16,-3.68,-0.13,-24.58,-59.55,"-23,58%","-154,81%",0.12,"-10,50%","21,03%",0.0,-456340000.0,-0.99,"-23,62%",DHBI3.SA
LETO5,2.06,-0.83,-0.14,0.0,"0,00%",0.248,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","17,05%",0.0,-58642000.0,0.0,"-17,38%",LETO5.SA
IENG3,0.15,-0.81,0.99,1.717,"0,00%",0.11,-1.17,3.88,-0.3,25.11,25.11,"44,29%","-224,61%",0.85,"2,84%","-122,41%",0.0,52234000.0,5.45,"8,13%",IENG3.SA
BRKM3,9.15,-0.79,-1.72,0.092,"0,00%",0.076,0.89,8.0,-0.11,47.59,7.45,"1,16%","-12,70%",1.32,"1,37%","219,00%",327012.0,-4236000000.0,-11.6,"-1,80%",BRKM3.SA
TOKY3,0.99,-0.76,0.37,0.116,"0,00%",0.063,1.79,-2.19,-0.11,-12.97,10.22,"-5,29%","-17,82%",1.12,"-3,21%","-49,37%",523727.0,324818000.0,1.94,"6,85%",TOKY3.SA
BRKM5,8.74,-0.75,-1.64,0.088,"0,00%",0.073,0.85,7.64,-0.11,47.24,7.4,"1,16%","-12,70%",1.32,"1,37%","219,00%",46015400.0,-4236000000.0,-11.6,"-1,80%",BRKM5.SA
BRKM6,8.6,-0.74,-1.62,0.087,"0,00%",0.072,0.84,7.52,-0.11,47.11,7.38,"1,16%","-12,70%",1.32,"1,37%","219,00%",1274.05,-4236000000.0,-11.6,"-1,80%",BRKM6.SA
BAHI11,2.0,-0.73,0.7,0.147,"0,00%",0.105,-0.5,28.76,-0.15,49.5,4.99,"0,51%","-20,56%",0.32,"0,39%","-96,77%",0.0,75212000.0,0.72,"13,04%",BAHI11.SA
VIVR3,0.83,-0.72,0.22,0.282,"0,00%",0.114,0.65,12.78,-2.46,13.2,11.31,"2,21%","-38,35%",1.71,"0,97%","-31,20%",25513.5,142168000.0,0.15,"20,97%",VIVR3.SA
RDNI3,2.27,-0.72,0.45,0.205,"0,00%",0.075,0.35,-1.83,-0.23,-11.7,-13.3,"-11,18%","-27,67%",1.79,"-4,27%","-62,76%",17078.3,220547000.0,2.55,"4,46%",RDNI3.SA
LATM11,28.65,-0.68,0.02,0.006,"0,00%",0.003,-0.02,0.05,0.0,7.74,7.74,"11,46%","-0,39%",0.49,"6,55%","-2,37%",0.0,11357000000.0,2.92,"16,69%",LATM11.SA
CELM3,15.0,-0.67,-0.16,0.257,"0,00%",0.132,-0.21,-1.02,-0.1,-4.26,-4.26,"-25,14%","-38,36%",0.44,"-15,60%","23,41%",0.0,-11104000.0,-0.66,"5,80%",CELM3.SA
SNSY5,3.52,-0.65,-0.01,0.028,"0,00%",0.047,-0.41,1.23,-0.01,10.73,5.91,"2,29%","-4,17%",0.84,"4,43%","2,05%",26325.5,-2025590000.0,-0.11,"12,75%",SNSY5.SA
IENG5,0.12,-0.65,0.79,1.374,"0,00%",0.088,-0.93,3.1,-0.24,24.33,24.33,"44,29%","-224,61%",0.85,"2,84%","-122,41%",0.0,52234000.0,5.45,"8,13%",IENG5.SA
BRPR3,131.17,-0.57,0.05,0.695,"1.202,89%",0.038,1.73,12.11,-0.49,-3.7,-2.55,"5,74%","-123,98%",1.12,"0,35%","-9,34%",0.0,1136910000.0,0.07,"-25,05%",BRPR3.SA
SHOW3,6.57,-0.57,0.34,0.288,"0,00%",0.111,0.71,-2.02,-1.14,-0.7,-0.95,"-14,25%","-49,93%",1.37,"-10,43%","-60,68%",171413.0,128542000.0,0.53,"87,72%",SHOW3.SA
BDLL3,9.0,-0.54,-0.06,0.343,"0,00%",0.027,-0.05,-1.16,-0.03,-14.84,-17.7,"-29,55%","-63,99%",0.46,"-2,51%","11,51%",339.52,-233585000.0,-0.8,"21,89%",BDLL3.SA
FRTA3,1.31,-0.49,-0.04,0.357,"0,00%",0.088,-0.03,-0.68,-0.03,-17.74,-18.74,"-52,65%","-72,29%",0.03,"-18,02%","7,17%",0.0,-75884000.0,-0.89,"-6,51%",FRTA3.SA
